,x1,x2,x3
2617,6.201722,-5.23029,-9.461727
2618,3.2767715,-2.2193997,-9.290208
2619,6.8838763,-8.96744,-0.5241286
2620,0.16148488,5.824213,6.426475
2621,11.4287615,9.824865,-2.5447962
2622,-2.6298232,0.07960222,0.39994407
2623,1.3483728,-3.1718378,-8.92498
2624,7.100158,-4.665402,-8.88565
2625,15.139899,9.628646,-2.7599387
2626,-10.665244,3.388085,7.451176
2627,-12.327728,4.336018,3.5455024
2628,-8.77423,1.1269662,5.063806
2629,-1.3637477,-3.8498845,-2.1550212
2630,1.9563729,-0.19176184,-1.8855163
2631,-0.47808722,0.54911846,-3.6947503
2632,2.370443,2.3607135,-12.686759
2633,-2.06511,-4.2050056,-2.3283172
2634,13.318363,9.853345,-1.2637264
2635,-1.5240575,2.870398,10.245995
2636,-16.251173,2.846653,7.115405
2637,-2.2266052,-2.776184,-2.7404625
2638,-10.91984,6.409094,6.4398904
2639,0.59757286,0.19940163,-12.048301
2640,15.080581,9.447927,-2.6926155
2641,7.907638,-4.3893814,-9.324501
2642,-5.2994943,3.0507016,6.384191
2643,-9.156479,3.8715742,2.719727
2644,-0.25353768,0.7769271,5.2246127
2645,2.7294283,0.44993386,-3.6062567
2646,-3.0886168,-0.4918636,6.241904
2647,6.062497,-10.37391,-5.6646175
2648,11.06277,9.712347,-3.0435238
2649,5.1260395,-11.311656,-5.314969
2650,-2.8625107,-3.6248724,-0.71757835
2651,13.924783,9.15072,-2.3236694
2652,-13.73352,3.6214879,3.7922082
2653,2.9988823,3.6612716,-0.33756992
2654,7.490335,-2.20883,-10.592486
2655,7.793233,-5.0614653,-6.885984
2656,4.831902,-1.4578433,1.8837426
2657,6.159301,-8.181637,-5.2476816
2658,4.5269237,-7.2417994,-6.9535213
2659,2.0472662,3.7174845,5.933399
2660,1.1036106,-0.30595803,-10.371503
2661,4.475732,-2.2523408,-10.056022
2662,-3.797438,-1.1675075,0.29279476
2663,4.476011,4.2051,3.6638858
2664,5.238665,-8.731788,2.0789766
2665,1.4835216,2.8402615,-3.9212465
2666,5.3978834,-6.6841245,1.3832139
2667,1.8609399,0.21105383,0.78796554
2668,8.225796,-7.4974694,1.8490561
2669,3.289937,0.51037204,-4.1028905
2670,1.4950621,-0.49244347,-11.610048
2671,-0.078746855,0.1194634,5.8456306
2672,10.78097,-6.6948566,-0.8558926
2673,14.232089,10.243723,-1.7565746
2674,13.937252,10.036227,-1.3714811
2675,5.8396616,-9.82607,-6.899519
2676,0.051084127,-0.86241657,1.0861125
2677,3.5122602,-5.5485873,-6.225595
2678,-2.5497305,-2.3950946,-1.8993
2679,-4.2959356,1.4025959,6.2004957
2680,-0.23483111,-5.438676,-10.110967
2681,-4.491808,-1.7781472,2.2925267
2682,-2.6118934,4.4165864,7.0237393
2683,7.217127,-2.536916,-9.909124
2684,7.482413,-4.4504952,-9.519383
2685,3.4594572,0.5581734,-10.848655
2686,6.9783154,-9.203582,0.29199898
2687,-3.189997,2.9756052,8.153721
2688,1.3042834,-2.0001745,-9.2284
2689,1.9120884,5.5407195,6.670521
2690,11.105612,9.608948,-3.203512
2691,-16.629902,3.8569036,7.0382743
2692,13.958632,9.54955,-1.7921972
2693,-9.336288,4.886237,3.7851906
2694,8.329008,-7.3613486,-4.7660294
2695,6.9280825,-6.72907,-2.7815158
2696,0.5432737,-4.8836656,-9.15296
2697,-0.0072960546,-0.0454372,4.5165057
2698,0.3268485,-3.3944645,-7.544024
2699,-5.428313,1.3010861,3.954983
2700,4.8634343,-10.512862,-6.367669
2701,-10.608443,6.2055845,6.5391827
2702,2.8672333,-8.156111,-7.275651
2703,2.863335,2.632974,4.9459686
2704,13.340025,9.128916,-2.633328
2705,3.2151954,3.4238043,5.8480873
2706,2.8775828,2.0990841,-10.129947
2707,-3.0107348,-1.7831304,3.3130245
2708,-5.0107255,-0.5149301,4.0900445
2709,-0.37481907,-1.9232526,-10.694405
2710,6.974101,-7.9439635,-4.023856
2711,3.173668,0.6826756,-4.698368
2712,-6.4110117,2.0602283,3.6009486
2713,-10.595313,6.5618896,7.146074
2714,6.224952,-8.3653,0.20265284
2715,11.051577,9.6104555,-3.045044
2716,4.9518585,-10.404097,-6.9340343
2717,1.9744885,1.1663113,-3.4459097
2718,-6.020406,2.6699488,3.837726
2719,4.9588575,-7.753042,-1.7178468
2720,0.5820644,-2.0649838,-3.4032202
2721,-0.27662107,-1.9194019,-9.010263
2722,-15.955317,4.403029,6.8661118
2723,-0.97531873,0.67480475,6.879234
2724,2.2481499,2.3710234,-2.1770728
2725,-8.233504,5.311912,4.231665
2726,-1.4723145,6.3116164,9.825982
2727,6.594296,-6.5533648,-8.388785
2728,-4.464666,-0.14370902,5.3327193
2729,-6.122712,2.3551242,4.735593
2730,-8.349822,4.581928,5.6205554
2731,-2.6555083,5.648717,7.847382
2732,-1.1090252,-4.7121534,-9.231288
2733,12.239299,9.946435,-1.1515622
2734,-2.0782394,-4.253313,-9.18667
2735,7.979913,-4.8966737,-7.708516
2736,-16.199312,4.211095,6.510613
2737,-0.5820996,-4.470214,-7.696071
2738,-1.340354,3.5210185,6.7158985
2739,15.217998,9.730023,-2.5466642
2740,-0.09495811,4.6170835,-0.15678589
2741,-0.49824896,-2.8556247,-3.3965406
2742,-1.242999,-2.5825937,-1.5520374
2743,-0.5129522,-0.4364854,-10.29431
2744,0.45518246,3.5679731,4.726993
2745,3.3850636,3.6923976,3.6178753
2746,13.085397,9.854856,-2.426245
2747,5.5586567,-6.9133844,-2.697373
2748,2.175341,2.5164895,-10.392105
2749,2.4500506,2.1549108,-10.194118
2750,-0.8501357,2.3956082,0.2789249
2751,4.7333503,-7.2246747,-7.2694964
2752,5.5491776,-10.722823,-5.3311434
2753,13.911355,9.620176,-1.7599782
2754,0.3482525,6.253162,5.4886346
2755,1.4092319,-0.30937746,3.146504
2756,1.9011331,2.5087178,-11.7421665
2757,2.6958537,1.8105134,-12.201569
2758,-9.459149,5.2473993,4.058732
2759,-2.790874,0.42070085,5.8826776
2760,3.5639691,0.76130337,5.188851
2761,0.9859908,6.2173276,8.30311
2762,13.229402,9.786565,-3.12076
2763,-15.182432,4.1117454,5.502858
2764,2.8503408,0.47298875,-3.7390032
2765,1.4322312,0.84471923,-10.331405
2766,-1.6664289,3.1502707,-0.30782497
2767,-0.2359438,4.4975905,-0.12213067
2768,-10.165637,0.835678,6.3025956
2769,-1.5223206,-0.7685838,2.4882498
2770,-11.814246,5.209537,7.0980964
2771,1.5227582,1.5136361,-2.8243825
2772,5.658737,-8.788077,-5.7134476
2773,6.7275853,-9.802094,-7.3383193
2774,-0.19780383,4.5692353,5.433462
2775,-3.6057003,2.634718,2.6266115
2776,3.1700757,0.26896745,4.6180167
2777,-3.3632944,0.069279864,-0.60705173
2778,-10.446897,4.873585,5.902004
2779,-16.631361,2.9015353,7.3056164
2780,0.53558266,5.05041,7.251886
2781,-2.3684185,2.6941645,1.5154628
2782,6.9659224,-7.0234246,2.20129
2783,-3.864479,3.495699,2.2468777
2784,-0.54886276,0.14753874,6.055649
2785,-0.2151173,1.8158455,-0.024766572
2786,-0.57212996,4.2517743,1.1274655
2787,-11.175135,2.6089494,6.8797617
2788,-3.5881283,-2.4177125,-1.255346
2789,0.86707115,-2.367968,0.6039622
2790,1.7618262,4.8799887,5.0025096
2791,-2.15661,-2.4361405,0.91413593
2792,-12.105313,5.0432887,6.3861856
2793,-10.531936,5.792274,7.3672433
2794,0.21200345,6.434121,7.6135154
2795,8.467318,-7.0566325,-7.465463
2796,-5.3318634,2.585028,6.8789425
2797,8.814092,-4.8720336,-0.08388039
2798,-2.2783723,-2.9312172,1.1472865
2799,5.1056137,-8.753947,-7.5164866
2800,3.2658715,0.5601427,4.51855
2801,-2.7453227,-2.2750297,-1.2319076
2802,-0.39786586,2.4093406,-1.9777157
2803,3.9038093,-8.53637,-3.0874891
2804,8.244276,-5.8866467,-4.9129877
2805,1.3235111,2.0917737,-11.0851
2806,-9.140677,5.5889544,6.0797048
2807,7.3437057,-5.971759,-8.571295
2808,6.0346446,-8.576024,2.7013488
2809,0.5144719,-0.6287698,-8.776505
2810,-4.827302,-2.3190963,0.76048976
2811,2.6774673,0.9065536,-11.515358
2812,-1.2837603,-4.2575526,-3.011545
2813,7.121251,-9.23446,1.4846671
2814,-3.7876236,-2.694176,0.8474547
2815,-10.599253,3.8256996,5.6560583
2816,-1.1894968,-3.651302,-1.0896523
2817,2.820177,2.7673445,7.9245706
2818,-4.742701,1.1899451,5.0390873
2819,7.2923393,-5.0854807,-9.361884
2820,3.7497206,1.6303579,-3.1096988
2821,1.3154472,0.98459977,4.879021
2822,-1.9299209,1.9981188,7.378851
2823,-3.8032196,3.5621536,2.402683
2824,1.9183143,-2.0165198,-4.970628
2825,-0.69564945,6.7375383,9.105208
2826,7.5127945,-5.8279395,-3.3113897
2827,0.35391518,2.1399417,-2.934957
2828,1.0726113,0.10505065,-11.863841
2829,2.7580125,-1.6889902,-6.028453
2830,-0.94515604,-4.377098,-1.7940784
2831,-2.35271,5.831909,7.1678734
2832,-6.1783757,4.046395,5.375741
2833,-1.8389835,3.052264,5.832554
2834,13.198784,10.069043,-2.8762138
2835,-11.78529,6.6227584,7.665679
2836,-1.7235763,-4.939569,-8.273732
2837,9.237688,-9.618917,-1.8225293
2838,-2.7909322,5.3740506,10.1799755
2839,-1.0048946,5.966825,7.790348
2840,6.883602,-2.7584538,-9.867707
2841,-9.479706,5.601361,5.8795943
2842,-1.4569166,-5.5469937,-9.025001
2843,-1.2803121,1.1870853,4.6441183
2844,-3.2040055,1.455386,5.7049236
2845,-3.081415,2.8729968,8.950811
2846,-10.504813,5.5483103,6.0222383
2847,-2.181013,3.2949376,9.875608
2848,-1.9931533,1.7832284,7.2541747
2849,7.9644065,-7.4846377,-6.4915495
2850,1.2317536,1.2894518,-0.9247584
2851,1.9485173,6.3816237,6.635875
2852,6.4435034,-8.357026,-6.536845
2853,14.513367,9.507489,-3.03218
2854,-0.3085024,4.9980683,5.971054
2855,-9.193008,3.2210557,2.5233505
2856,1.7822343,-1.2374705,5.988193
2857,14.867171,9.463601,-2.9451683
2858,2.129809,0.14658256,-12.033574
2859,4.787659,-3.0623667,-8.913747
2860,0.97312665,4.3063307,6.3375254
2861,-15.210268,4.022059,5.4127793
2862,2.9676578,2.8815632,4.9528112
2863,1.210007,0.6621085,-12.851849
2864,-7.5485926,2.3042772,2.8996682
2865,-0.34179425,5.753342,2.93141
2866,3.0128882,0.63017035,0.81344336
2867,-2.2285354,0.48657715,4.8738127
2868,-0.9681133,4.5757327,2.976351
2869,-2.3472426,3.777446,8.31045
2870,2.5996177,6.5145035,6.250799
2871,-1.2084603,-1.4405427,-10.131756
2872,-11.54471,5.6947966,3.9175892
2873,7.084033,-7.1437488,-8.717131
2874,5.6730814,-2.0737004,-9.826492
2875,-1.7226784,1.2256216,6.946022
2876,-12.676372,2.4527688,7.354645
2877,0.35940042,-2.1379585,-10.535436
2878,4.5245757,0.8819922,4.060583
2879,0.9090494,-0.96096194,-9.077239
2880,-0.39974242,-4.873297,-10.579601
2881,-0.3283626,2.548807,-3.4492667
2882,2.648537,-8.56955,-6.050826
2883,5.841107,-3.8630495,-5.7897243
2884,6.017092,0.8042001,-11.692924
2885,-9.417081,5.328063,7.1909957
2886,2.78603,4.6774054,5.055376
2887,-9.803754,3.7414029,3.4320982
2888,-1.4398358,0.68941367,3.1152308
2889,-0.69901985,-5.023686,-10.241187
2890,5.7200165,-11.162499,-6.6718597
2891,1.4084518,3.2000825,-1.5544662
2892,2.8856714,0.18857218,-10.737382
2893,2.5046005,2.0115175,1.4013427
2894,0.50318116,-1.1959047,-1.3422663
2895,-0.42991793,3.503293,4.201017
2896,-2.1222038,2.5794363,9.8747425
2897,-2.348402,-0.2036174,0.012306184
2898,6.269171,-7.851258,0.5896825
2899,-1.9590898,-4.0855746,-1.0129521
2900,0.12737969,-3.0690203,-1.9052339
2901,1.5782596,4.2146997,5.4564004
2902,3.9820433,-10.497532,-4.650223
2903,-1.1675454,0.03494752,4.6132126
2904,6.2686815,-1.8611567,-9.23885
2905,-11.453267,5.7655563,6.9610395
2906,-2.996402,-2.8592594,-0.97825986
2907,0.4129566,-4.3785825,-7.5019083
2908,-2.8838062,6.0468683,3.8440409
2909,-1.484904,-3.9193408,-8.91045
2910,2.9537516,-0.4334917,-12.268619
2911,4.1271577,-7.3056855,-5.1405926
2912,-2.4298904,-3.7491395,0.41737416
2913,-11.426012,4.4449825,7.8789887
2914,0.99511,5.3511953,5.9092298
2915,1.2923391,2.7424502,-3.9029727
2916,-2.278583,1.2788073,8.058262
2917,-0.08788906,2.2058072,-3.1982555
2918,-14.114367,5.613806,6.8821783
2919,11.128293,10.165736,-1.7451093
2920,-3.7831857,-0.21381192,1.3983456
2921,1.9961739,1.5476058,-0.6393982
2922,-13.491104,5.7299604,5.4532456
2923,-3.8897135,-0.08069455,6.2027597
2924,0.97396797,1.9004246,7.3632603
2925,2.84324,-8.442282,-7.2353587
2926,-15.9262,3.1743195,5.867112
2927,1.1765368,2.5496562,-5.0584044
2928,-9.594295,5.571022,5.782686
2929,-11.442132,6.0355377,4.953689
2930,-0.6213066,3.2319572,7.034629
2931,2.984895,-8.076839,-2.8285887
2932,2.032361,6.53148,6.232297
2933,-1.3848871,-0.48033908,-1.3761752
2934,-0.1977856,-2.1030202,-10.444116
2935,0.3361631,5.872247,8.097085
2936,-1.2465132,-4.5281734,-8.196685
2937,-1.7084996,3.1859381,4.9827313
2938,-11.112101,2.2633529,4.7761083
2939,-2.9404924,-1.4488549,3.4402127
2940,4.3013344,-10.409253,-6.0140452
2941,-2.4482987,4.9825187,6.7875886
2942,-10.34606,3.4726691,4.889777
2943,7.5525393,-9.207922,0.754487
2944,8.774316,-6.9504633,-0.4725252
2945,2.861053,3.3938887,3.8771453
2946,4.6459455,-8.336459,-2.6289592
2947,-4.1808496,-0.5203238,1.6129411
2948,-4.3964133,3.4277933,2.4207013
2949,3.415854,0.40263432,-11.624238
2950,11.012427,9.794937,-1.7744948
2951,2.9110384,0.5196842,-11.104937
2952,7.227816,-9.307782,-0.31889164
2953,2.8748813,-8.872706,-6.567273
2954,-0.5029097,5.200359,2.8062217
2955,7.217274,-4.657826,-6.2047935
2956,1.3917894,1.4880491,-10.479248
2957,0.93144053,-0.5006687,4.3806486
2958,-4.4570107,1.8699524,6.2486124
2959,-10.273358,4.6244698,7.099274
2960,2.769282,-7.353503,-2.266507
2961,3.8513546,1.7108967,-2.9592364
2962,-2.0391314,1.3356011,7.504822
2963,-9.026828,5.8200307,4.6376705
2964,4.122317,-9.052681,-3.7738533
2965,2.961421,5.63966,5.053202
2966,0.032610178,-0.26059407,-10.132235
2967,6.2445135,-4.965682,-6.6561446
2968,7.7191863,-5.1734953,-9.731638
2969,3.953768,-9.28263,-4.348394
2970,-14.558721,4.238077,8.516737
2971,-2.350524,3.3815215,3.5966158
2972,4.1438932,-10.966558,-5.8829846
2973,0.693899,-4.555557,-7.494941
2974,-1.8143376,-4.2634745,-8.095461
2975,-3.2305944,2.7014298,8.256432
2976,-15.57438,4.1402617,7.660081
2977,8.901372,-7.505664,-1.2803965
2978,3.1516693,0.45308277,6.3548346
2979,8.206183,-7.7794433,-8.037566
2980,6.561178,-4.7500362,0.4740448
2981,-3.5430872,-0.531333,-0.3934135
2982,8.118927,-9.761151,-0.1077147
2983,-10.965465,4.3850546,6.4554553
2984,3.851823,-1.5645967,-0.80622315
2985,-4.9013357,3.3633924,5.7192616
2986,8.592268,-6.8964033,-6.4176745
2987,0.35068107,6.111902,7.620271
2988,4.5793033,-6.85061,-7.2919183
2989,4.6118717,-10.807687,-4.325426
2990,-0.5543667,5.569268,9.001235
2991,-1.9755249,1.7498705,2.9480975
2992,1.80467,0.2562851,7.4614773
2993,-8.909738,2.5465543,3.165705
2994,-0.03161348,-1.5540221,5.962933
2995,3.4705563,2.8754036,-12.18596
2996,-1.243542,-3.2038732,1.7901314
2997,4.662278,-8.037596,-0.81294495
2998,8.104116,-5.8717484,-4.6131344
2999,-2.410019,2.3898387,10.258699
3000,6.2977557,-8.583639,-1.0770807
3001,-12.10973,4.8441424,5.7530985
3002,5.7664704,-9.419083,-4.7538915
3003,-0.22491242,4.4320345,1.1597642
3004,8.435052,-9.807137,-0.5824193
3005,2.8271227,4.2440295,1.5175871
3006,10.985336,9.777086,-1.7244258
3007,1.8837873,2.4121108,7.952849
3008,7.094917,-8.503951,-7.314518
3009,4.7104874,-6.521356,-6.2953033
3010,-2.7827146,1.4023707,8.399592
3011,-1.9683856,-5.213773,-7.9441285
3012,-3.823872,-2.3437376,4.536098
3013,3.669466,1.0063969,5.9250894
3014,6.3809776,-6.079712,-4.986796
3015,4.593389,-10.38496,-4.1787443
3016,-5.208889,1.0059322,3.4737606
3017,8.022428,-9.406017,-0.9414744
3018,-14.665234,3.166026,5.027309
3019,5.0914764,-11.102796,-6.1892753
3020,-1.7016696,-2.3659046,-3.9109418
3021,-13.775875,1.9172026,8.155862
3022,-0.84823126,-0.537559,1.5454487
3023,2.5074337,-3.9327574,-7.6111555
3024,-1.0477479,4.320551,2.2228994
3025,-1.810462,-4.4288936,-7.6084013
3026,7.005832,-7.0702257,-5.936997
3027,7.423584,-6.4709578,-7.617959
3028,-11.818198,4.9022074,3.515175
3029,-11.849238,6.646294,6.861271
3030,5.22104,-0.9880581,-9.752863
3031,13.332315,10.401242,-1.3022563
3032,4.268666,-10.502323,-4.4640384
3033,1.8743781,2.1037085,-11.253273
3034,14.63818,9.372099,-2.1933227
3035,5.7617154,-4.514071,2.0428429
3036,3.0438943,3.2856724,-12.417717
3037,-8.606886,5.7371473,5.31564
3038,-4.0979314,-3.1655762,2.9048798
3039,6.944836,-8.507004,2.217052
3040,-0.047108885,4.7237096,6.719539
3041,6.445761,-7.6642575,-0.9120489
3042,8.555728,-9.127284,1.1952777
3043,-1.2234195,2.0587132,-2.9540405
3044,1.586947,0.07771861,-11.059831
3045,7.990142,-3.8563004,-7.724788
3046,-1.0545306,-4.6527514,-7.3805833
3047,2.209677,1.630229,4.971054
3048,3.2127938,3.630691,2.5286412
3049,-4.6950817,3.0957093,2.4609482
3050,0.73006,1.7558788,-6.8198457
3051,8.594134,-5.349284,-0.49617127
3052,-3.3945854,6.280365,9.413602
3053,-2.4764245,2.9754727,8.50345
3054,-5.364419,4.0602713,7.439042
3055,7.7459097,-8.196633,-7.1859794
3056,-7.432354,3.3543682,3.1255207
3057,0.82591933,3.3967946,-2.8550818
3058,2.7917905,2.553228,-12.065277
3059,5.785496,-1.5579318,-10.012735
3060,-9.150644,2.5879772,6.673151
3061,0.99025995,1.6642859,-9.475407
3062,7.5874047,-6.1245785,-5.215303
3063,-10.78897,4.924092,7.5632334
3064,-11.75932,3.4478703,7.6371436
3065,13.125497,9.350652,-1.5888808
3066,11.38652,10.822642,-0.9931278
3067,3.2643907,2.1286058,-4.4681196
3068,-0.86335456,3.3384387,-1.6594026
3069,1.7676613,-5.0318775,-9.28982
3070,-2.9222143,-2.9425366,-2.2407331
3071,12.061684,10.371067,-1.0747969
3072,0.2562852,-3.2516086,1.723144
3073,-0.97744125,-1.1534189,3.4602365
3074,4.999664,-7.6423106,2.2574322
3075,-0.17090006,-4.2504997,-8.430431
3076,0.58599013,-0.34309015,-9.857889
3077,1.0062653,5.443027,8.250833
3078,2.8033383,0.30487794,6.359412
3079,1.5056025,7.2700844,6.0887794
3080,12.294757,9.23845,-1.11516
3081,1.9877455,-3.1953611,-9.715866
3082,9.636855,-9.26053,-0.07704853
3083,14.382236,9.4030075,-2.6350088
3084,-4.2772713,-0.920178,5.2211227
3085,-1.3906974,-2.5602777,-4.094103
3086,2.4285557,0.8174159,4.7092156
3087,12.68077,10.063272,-0.9046882
3088,6.8165364,-5.882723,-1.0409831
3089,-4.234154,3.4010189,6.684428
3090,-2.3077154,-2.8058424,-0.9846685
3091,-0.3667354,-0.28846005,4.089103
3092,-6.9065905,3.7538826,3.689266
3093,-0.43171608,0.037414934,7.3599663
3094,1.9895341,1.3580194,-12.722655
3095,1.0681093,-3.6354806,-10.038403
3096,-2.3444278,2.492635,7.6842456
3097,6.011995,-6.6618357,-7.111909
3098,-3.3691695,-1.7044456,1.2817714
3099,-6.7973967,3.6877074,3.592945
3100,0.37251538,4.4601717,3.3852835
3101,6.8421474,-7.984124,2.0834424
3102,2.6346478,-1.0616852,-5.5348287
3103,8.4452505,-7.170692,-5.3225174
3104,-10.199919,5.17681,7.532624
3105,-10.925412,1.0782591,6.291641
3106,-4.1838126,-2.80296,0.7660287
3107,4.2761087,4.1618404,3.7774298
3108,-1.2405518,-4.634367,-8.963965
3109,2.2174315,3.3933985,-0.956363
3110,8.088445,-7.857113,-3.6276648
3111,2.268443,-1.1659291,0.3112998
3112,0.37498245,3.798956,0.21517374
3113,0.43226457,6.231721,8.326723
3114,-0.17477876,2.2203238,-3.1102045
3115,-4.7106137,3.7487211,2.4155753
3116,-15.280882,4.1842613,5.807878
3117,-2.3391914,0.76383626,2.701284
3118,2.55853,-0.2303967,7.616154
3119,7.2598715,-6.2791166,-5.9822755
3120,-0.46968913,4.1803083,6.591525
3121,2.8067765,-2.23546,-0.5641523
3122,2.3035793,0.49052683,6.9728513
3123,7.7418723,-7.7797356,-6.84617
3124,9.713874,-6.2064033,0.54150814
3125,-2.3813844,-2.7301276,3.103417
3126,0.27382258,-0.4874135,7.814145
3127,7.1512737,-2.7550938,-9.719345
3128,-10.176948,1.9365565,7.041503
3129,-6.225443,4.1422048,5.735184
3130,-4.7216187,2.7458127,7.077165
3131,-13.382456,3.7347653,4.6777143
3132,-9.780744,5.2935843,4.9836774
3133,1.762828,2.1662629,1.1959198
3134,3.598505,5.185544,5.2456994
3135,-7.9090567,4.549032,4.200881
3136,-1.1386124,0.6685653,7.910794
3137,-2.1404674,-4.7289076,-1.1853278
3138,-14.105732,3.1852326,7.351727
3139,-4.234868,0.012377927,5.316154
3140,1.0413821,4.6873436,2.7630825
3141,-0.3604112,-4.770391,-10.047527
3142,-0.56060743,4.9352794,5.0772047
3143,11.923083,9.55716,-1.749905
3144,-2.511359,4.0938864,9.223995
3145,6.5405498,-5.935876,-6.410281
3146,0.7797762,0.8011637,-12.030716
3147,1.3314106,5.99393,8.340108
3148,5.1569386,-1.9060897,-9.455577
3149,-4.3414598,3.8679285,5.2919793
3150,0.8376155,4.539247,4.079802
3151,7.6720333,-7.897651,-5.796531
3152,-6.8283334,2.5835307,3.6013246
3153,6.0165973,-4.1828227,1.8340932
3154,-10.514608,5.4460845,5.273321
3155,-9.292258,5.2727695,4.0027943
3156,-2.938748,-2.5623684,3.9912174
3157,-3.1724336,2.1453755,7.073004
3158,7.2316475,-5.0130877,-9.453084
3159,1.1483887,1.2528443,-0.032509554
3160,1.4423566,2.2550197,-5.0315166
3161,-0.1876813,-1.1131616,-9.858978
3162,1.575103,2.789749,-2.4677658
3163,-3.5357852,4.631076,2.3986769
3164,-15.6348715,2.6547687,7.9524937
3165,5.230425,-8.909023,1.2252545
3166,-7.9753146,4.178746,3.607048
3167,5.0945797,-6.955999,-7.850358
3168,-3.4535346,-0.13625368,4.18353
3169,1.2578497,4.319407,6.891046
3170,4.446515,4.5748096,4.2911363
3171,6.714268,-7.8779063,-1.0382806
3172,-9.05088,2.729501,4.533864
3173,2.1642187,3.112941,-4.610908
3174,-2.0538394,2.385496,-2.2486868
3175,2.4628742,-0.57759875,-10.795563
3176,-0.0694223,-2.9448426,-7.5068016
3177,-0.9342117,-1.7112751,2.7282841
3178,2.786462,2.736083,-4.972789
3179,6.7497416,-9.536579,-6.73603
3180,-15.150028,2.5302324,7.7265377
3181,6.95514,-5.8932643,-3.4415255
3182,0.7968787,5.570764,4.1475472
3183,-13.281333,5.3684716,5.5638223
3184,-4.2435384,1.7070631,7.8610907
3185,0.39392743,-2.0452213,-8.716185
3186,11.981818,9.879063,-3.3050525
3187,7.9397287,-8.820358,-4.246459
3188,8.775331,-8.204794,-5.8044686
3189,6.343995,-9.599595,-7.1962156
3190,-16.392477,2.9278743,6.984685
3191,-10.93596,4.7607102,5.766602
3192,-4.3529687,-1.316093,1.4294412
3193,-12.548942,5.7580047,7.762003
3194,-8.573142,1.8242664,3.305944
3195,12.465238,10.001433,-1.3276986
3196,-1.7567123,3.76867,6.8698163
3197,-2.3321733,-3.1158516,2.8882012
3198,-0.5813807,-0.74640137,-2.892816
3199,4.918601,-6.456446,-6.1055856
3200,1.1204636,5.30816,6.4145384
3201,-11.590359,4.2238503,3.3909152
3202,-2.2319803,-2.3579774,-1.8518778
3203,-3.4883468,-0.35834554,4.521119
3204,-2.203844,-2.865572,-3.5138223
3205,0.72320503,-2.1458755,-8.802344
3206,6.288944,-7.8739133,0.5172105
3207,-0.9696772,-0.9511177,5.711196
3208,8.551575,-7.3892946,-0.5667756
3209,1.1038712,1.3110955,-8.57732
3210,7.2176,-8.033127,0.39116043
3211,-11.2347765,1.430101,5.237626
3212,-3.947243,3.4662383,8.867751
3213,3.4951289,2.9050937,-0.8274792
3214,1.8778163,-2.7683842,-3.5617197
3215,1.489914,2.1202374,-13.057631
3216,1.8862998,4.8102245,3.9413745
3217,-0.91850865,2.5221143,3.2726514
3218,-13.967627,5.555791,7.294012
3219,0.73177797,-2.1983576,-11.876953
3220,9.156153,-7.518359,-4.374329
3221,0.514313,4.198564,1.2145209
3222,-1.4773852,-0.5883272,7.040159
3223,3.055832,4.8488655,3.361535
3224,3.6716385,2.0604544,-12.306319
3225,-0.62624323,-0.49152854,6.4706364
3226,-1.6563445,-4.0155573,-1.8843502
3227,-2.9495628,-0.2658699,-1.4223964
3228,-1.8848523,2.070759,2.3607898
3229,7.611727,-2.220804,-10.591572
3230,4.1550336,4.1223264,5.358982
3231,-1.6436462,-2.5828667,-9.808366
3232,6.1828885,-8.330999,0.76257735
3233,-3.6079497,4.2556086,9.826351
3234,-1.5724672,1.37776,6.8173966
3235,-2.6967974,-2.2465448,-1.9080157
3236,4.3558335,-7.6758122,-5.566463
3237,-14.842542,3.7926617,5.42469
3238,1.4521068,6.5890613,5.501615
3239,9.025381,-5.172331,1.2196436
3240,-0.28952527,-0.3676739,7.0509562
3241,1.8096673,-0.64802086,3.9778616
3242,6.984944,-6.4764094,-0.31066358
3243,-1.5497816,-0.35707733,7.422673
3244,12.467701,9.561455,-3.321651
3245,11.810526,9.878468,-2.0779893
3246,3.774005,-0.5403429,-1.4043769
3247,1.1693287,1.3141875,-10.283232
3248,-2.1735008,1.3617495,6.9441767
3249,-11.259388,6.938758,6.973083
3250,-2.5166986,5.537741,9.150663
3251,12.111897,10.298474,-0.7481831
3252,-8.047109,4.41746,5.053496
3253,-4.1157217,0.6810652,4.7863965
3254,5.85994,-7.8852262,-8.197173
3255,1.7046291,-1.0020922,-2.0610187
3256,4.7370954,-8.390117,-0.7804121
3257,7.2627935,-7.3582277,-6.5882616
3258,3.6060152,4.955843,5.945069
3259,-4.019994,5.4240847,6.4359565
3260,-1.9376864,2.784461,9.278241
3261,6.367218,-8.031759,-6.04216
3262,2.774749,3.6962295,0.74982727
3263,7.1223707,-4.8379164,-9.66823
3264,1.1149876,1.4514766,8.273069
3265,-12.613838,6.401548,6.8494363
3266,-1.9351662,-1.2324545,0.74837255
3267,-2.3921874,3.1381094,9.907497
3268,3.639212,4.1905775,4.5923557
3269,8.55872,-6.0781536,-0.19196858
3270,7.223355,-3.2898676,-9.866877
3271,-0.5410611,2.8316448,-3.0661077
3272,-14.854535,5.282881,6.0380893
3273,-14.601839,3.828376,8.029892
3274,0.054125316,3.3570397,-2.453251
3275,3.9097023,-10.021236,-4.6269665
3276,7.754619,-7.252783,0.4773789
3277,3.7955782,0.33908695,-2.7547605
